sys_status::state,sys_status::sclock,sys_status::smb1_connected,sys_status::smb2_connected,sys_status::smb3_connected,sys_status::smb4_connected,sys_status::sGUI_connected,c2s_DATA::READY,c2s_DATA::FAULT,c2s_DATA::B_act,s2c_DATA::RUN,s2c_DATA::FAULT_RESET,s2c_DATA::pos_x,s2c_DATA::pos_y,s2c_DATA::pos_z,s2c_DATA::Bref_x,s2c_DATA::Bref_y,s2c_DATA::Bref_z,s2c_DATA::B_mag,mb1::CB::run_A,mb1::CB::stop_A,mb1::CB:::run_B,mb1::CB::stop_B,mb1::CB::fault_reset,mb1::CB::coil_overheat,mb1::DI::sys_ready,mb1::DI::sys_fault,mb1::DI::sys_A_run,mb1::DI::sys_B_run,mb1::DI::commun,mb1::DI::precharge_Main,mb1::DI::precharge_Aux,mb1::DI::emerg_sw_on,mb1::DI::overheat,mb1::DI::A_fault,mb1::DI::B_fault,mb1::DI::DCL_undervoltage,mb1::DI::DCL_overvoltage,mb1::DI::A_overcurrent,mb1::DI::B_overcurrent,mb1::DI::coil_overheat,mb1::IR::current_A,mb1::IR::current_B,mb1::IR::temperature,mb1::HR::current_A_ref,mb1::HR::current_B_ref,mb2::CB::run_A,mb2::CB::stop_A,mb2::CB:::run_B,mb2::CB::stop_B,mb2::CB::fault_reset,mb2::CB::coil_overheat,mb2::DI::sys_ready,mb2::DI::sys_fault,mb2::DI::sys_A_run,mb2::DI::sys_B_run,mb2::DI::commun,mb2::DI::precharge_Main,mb2::DI::precharge_Aux,mb2::DI::emerg_sw_on,mb2::DI::overheat,mb2::DI::A_fault,mb2::DI::B_fault,mb2::DI::DCL_undervoltage,mb2::DI::DCL_overvoltage,mb2::DI::A_overcurrent,mb2::DI::B_overcurrent,mb2::DI::coil_overheat,mb2::IR::current_A,mb2::IR::current_B,mb2::IR::temperature,mb2::HR::current_A_ref,mb2::HR::current_B_ref,mb3::CB::run_A,mb3::CB::stop_A,mb3::CB:::run_B,mb3::CB::stop_B,mb3::CB::fault_reset,mb3::CB::coil_overheat,mb3::DI::sys_ready,mb3::DI::sys_fault,mb3::DI::sys_A_run,mb3::DI::sys_B_run,mb3::DI::commun,mb3::DI::precharge_Main,mb3::DI::precharge_Aux,mb3::DI::emerg_sw_on,mb3::DI::overheat,mb3::DI::A_fault,mb3::DI::B_fault,mb3::DI::DCL_undervoltage,mb3::DI::DCL_overvoltage,mb3::DI::A_overcurrent,mb3::DI::B_overcurrent,mb3::DI::coil_overheat,mb3::IR::current_A,mb3::IR::current_B,mb3::IR::temperature,mb3::HR::current_A_ref,mb3::HR::current_B_ref,mb4::CB::run_A,mb4::CB::stop_A,mb4::CB:::run_B,mb4::CB::stop_B,mb4::CB::fault_reset,mb4::CB::coil_overheat,mb4::DI::sys_ready,mb4::DI::sys_fault,mb4::DI::sys_A_run,mb4::DI::sys_B_run,mb4::DI::commun,mb4::DI::precharge_Main,mb4::DI::precharge_Aux,mb4::DI::emerg_sw_on,mb4::DI::overheat,mb4::DI::A_fault,mb4::DI::B_fault,mb4::DI::DCL_undervoltage,mb4::DI::DCL_overvoltage,mb4::DI::A_overcurrent,mb4::DI::B_overcurrent,mb4::DI::coil_overheat,mb4::IR::current_A,mb4::IR::current_B,mb4::IR::temperature,mb4::HR::current_A_ref,mb4::HR::current_B_ref,
0,680,1,0,1,1,0,1,1,0.500000,1,0,3.400000,72.699471,72.699471,0.500000,72.699471,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,72.699471,0.500000,72.699471,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,72.699471,72.699471,0.500000,72.699471,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,72.699471,72.699471,0.500000,0.500000,72.699471,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,72.699471,72.699471,72.699471,
2,690,1,0,1,1,0,1,1,0.500000,1,0,3.400000,73.699455,73.699455,0.500000,73.699455,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,73.699455,0.500000,73.699455,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,73.699455,73.699455,0.500000,73.699455,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,73.699455,73.699455,0.500000,0.500000,73.699455,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,73.699455,73.699455,73.699455,
0,700,1,0,1,1,0,1,1,0.500000,1,0,3.400000,74.699440,74.699440,0.500000,74.699440,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,74.699440,0.500000,74.699440,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,74.699440,74.699440,0.500000,74.699440,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,74.699440,74.699440,0.500000,0.500000,74.699440,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,74.699440,74.699440,74.699440,
2,710,1,0,1,1,0,1,1,0.500000,1,0,3.400000,75.699425,75.699425,0.500000,75.699425,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,75.699425,0.500000,75.699425,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,75.699425,75.699425,0.500000,75.699425,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,75.699425,75.699425,0.500000,0.500000,75.699425,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,75.699425,75.699425,75.699425,
0,720,1,0,1,1,0,1,1,0.500000,1,0,3.400000,76.699409,76.699409,0.500000,76.699409,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,76.699409,0.500000,76.699409,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,76.699409,76.699409,0.500000,76.699409,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,76.699409,76.699409,0.500000,0.500000,76.699409,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,76.699409,76.699409,76.699409,
2,730,1,0,1,1,0,1,1,0.500000,1,0,3.400000,77.699394,77.699394,0.500000,77.699394,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,77.699394,0.500000,77.699394,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,77.699394,77.699394,0.500000,77.699394,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,77.699394,77.699394,0.500000,0.500000,77.699394,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,77.699394,77.699394,77.699394,
0,740,1,0,1,1,0,1,1,0.500000,1,0,3.400000,78.699379,78.699379,0.500000,78.699379,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,78.699379,0.500000,78.699379,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,78.699379,78.699379,0.500000,78.699379,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,78.699379,78.699379,0.500000,0.500000,78.699379,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,78.699379,78.699379,78.699379,
2,750,1,0,1,1,0,1,1,0.500000,1,0,3.400000,79.699364,79.699364,0.500000,79.699364,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,79.699364,0.500000,79.699364,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,79.699364,79.699364,0.500000,79.699364,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,79.699364,79.699364,0.500000,0.500000,79.699364,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,79.699364,79.699364,79.699364,
0,760,1,0,1,1,0,1,1,0.500000,1,0,3.400000,80.699348,80.699348,0.500000,80.699348,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,80.699348,0.500000,80.699348,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,80.699348,80.699348,0.500000,80.699348,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,80.699348,80.699348,0.500000,0.500000,80.699348,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,80.699348,80.699348,80.699348,
2,770,1,0,1,1,0,1,1,0.500000,1,0,3.400000,81.699333,81.699333,0.500000,81.699333,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,81.699333,0.500000,81.699333,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,81.699333,81.699333,0.500000,81.699333,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,81.699333,81.699333,0.500000,0.500000,81.699333,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,81.699333,81.699333,81.699333,
0,780,1,0,1,1,0,1,1,0.500000,1,0,3.400000,82.699318,82.699318,0.500000,82.699318,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,82.699318,0.500000,82.699318,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,82.699318,82.699318,0.500000,82.699318,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,82.699318,82.699318,0.500000,0.500000,82.699318,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,82.699318,82.699318,82.699318,
2,790,1,0,1,1,0,1,1,0.500000,1,0,3.400000,83.699303,83.699303,0.500000,83.699303,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,83.699303,0.500000,83.699303,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,83.699303,83.699303,0.500000,83.699303,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,83.699303,83.699303,0.500000,0.500000,83.699303,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,83.699303,83.699303,83.699303,
0,800,1,0,1,1,0,1,1,0.500000,1,0,3.400000,84.699287,84.699287,0.500000,84.699287,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,84.699287,0.500000,84.699287,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,84.699287,84.699287,0.500000,84.699287,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,84.699287,84.699287,0.500000,0.500000,84.699287,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,84.699287,84.699287,84.699287,
2,810,1,0,1,1,0,1,1,0.500000,1,0,3.400000,85.699272,85.699272,0.500000,85.699272,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,85.699272,0.500000,85.699272,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,85.699272,85.699272,0.500000,85.699272,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,85.699272,85.699272,0.500000,0.500000,85.699272,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,85.699272,85.699272,85.699272,
0,820,1,0,1,1,0,1,1,0.500000,1,0,3.400000,86.699257,86.699257,0.500000,86.699257,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,86.699257,0.500000,86.699257,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,86.699257,86.699257,0.500000,86.699257,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,86.699257,86.699257,0.500000,0.500000,86.699257,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,86.699257,86.699257,86.699257,
2,830,1,0,1,1,0,1,1,0.500000,1,0,3.400000,87.699242,87.699242,0.500000,87.699242,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,87.699242,0.500000,87.699242,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,87.699242,87.699242,0.500000,87.699242,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,87.699242,87.699242,0.500000,0.500000,87.699242,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,87.699242,87.699242,87.699242,
0,840,1,0,1,1,0,1,1,0.500000,1,0,3.400000,88.699226,88.699226,0.500000,88.699226,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,88.699226,0.500000,88.699226,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,88.699226,88.699226,0.500000,88.699226,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,88.699226,88.699226,0.500000,0.500000,88.699226,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,88.699226,88.699226,88.699226,
2,850,1,0,1,1,0,1,1,0.500000,1,0,3.400000,89.699211,89.699211,0.500000,89.699211,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,89.699211,0.500000,89.699211,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,89.699211,89.699211,0.500000,89.699211,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,89.699211,89.699211,0.500000,0.500000,89.699211,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,89.699211,89.699211,89.699211,
0,860,1,0,1,1,0,1,1,0.500000,1,0,3.400000,90.699196,90.699196,0.500000,90.699196,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,90.699196,0.500000,90.699196,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,90.699196,90.699196,0.500000,90.699196,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,90.699196,90.699196,0.500000,0.500000,90.699196,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,90.699196,90.699196,90.699196,
2,870,1,0,1,1,0,1,1,0.500000,1,0,3.400000,91.699181,91.699181,0.500000,91.699181,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,91.699181,0.500000,91.699181,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,91.699181,91.699181,0.500000,91.699181,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,91.699181,91.699181,0.500000,0.500000,91.699181,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,91.699181,91.699181,91.699181,
0,880,1,0,1,1,0,1,1,0.500000,1,0,3.400000,92.699165,92.699165,0.500000,92.699165,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,92.699165,0.500000,92.699165,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,92.699165,92.699165,0.500000,92.699165,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,92.699165,92.699165,0.500000,0.500000,92.699165,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,92.699165,92.699165,92.699165,
2,890,1,0,1,1,0,1,1,0.500000,1,0,3.400000,93.699150,93.699150,0.500000,93.699150,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,93.699150,0.500000,93.699150,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,93.699150,93.699150,0.500000,93.699150,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,93.699150,93.699150,0.500000,0.500000,93.699150,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,93.699150,93.699150,93.699150,
0,900,1,0,1,1,0,1,1,0.500000,1,0,3.400000,94.699135,94.699135,0.500000,94.699135,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,94.699135,0.500000,94.699135,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,94.699135,94.699135,0.500000,94.699135,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,94.699135,94.699135,0.500000,0.500000,94.699135,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,94.699135,94.699135,94.699135,
2,910,1,0,1,1,0,1,1,0.500000,1,0,3.400000,95.699120,95.699120,0.500000,95.699120,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,95.699120,0.500000,95.699120,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,95.699120,95.699120,0.500000,95.699120,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,95.699120,95.699120,0.500000,0.500000,95.699120,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,95.699120,95.699120,95.699120,
0,920,1,0,1,1,0,1,1,0.500000,1,0,3.400000,96.699104,96.699104,0.500000,96.699104,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,96.699104,0.500000,96.699104,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,96.699104,96.699104,0.500000,96.699104,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,96.699104,96.699104,0.500000,0.500000,96.699104,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,96.699104,96.699104,96.699104,
2,930,1,0,1,1,0,1,1,0.500000,1,0,3.400000,97.699089,97.699089,0.500000,97.699089,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,97.699089,0.500000,97.699089,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,97.699089,97.699089,0.500000,97.699089,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,97.699089,97.699089,0.500000,0.500000,97.699089,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,97.699089,97.699089,97.699089,
0,940,1,0,1,1,0,1,1,0.500000,1,0,3.400000,98.699074,98.699074,0.500000,98.699074,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,98.699074,0.500000,98.699074,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,98.699074,98.699074,0.500000,98.699074,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,98.699074,98.699074,0.500000,0.500000,98.699074,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,98.699074,98.699074,98.699074,
2,950,1,0,1,1,0,1,1,0.500000,1,0,3.400000,99.699059,99.699059,0.500000,99.699059,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,99.699059,0.500000,99.699059,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,99.699059,99.699059,0.500000,99.699059,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,99.699059,99.699059,0.500000,0.500000,99.699059,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,99.699059,99.699059,99.699059,
0,960,1,0,1,1,0,1,1,0.500000,1,0,3.400000,100.699043,100.699043,0.500000,100.699043,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,100.699043,0.500000,100.699043,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,100.699043,100.699043,0.500000,100.699043,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,100.699043,100.699043,0.500000,0.500000,100.699043,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,100.699043,100.699043,100.699043,
2,970,1,0,1,1,0,1,1,0.500000,1,0,3.400000,101.699028,101.699028,0.500000,101.699028,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,101.699028,0.500000,101.699028,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,101.699028,101.699028,0.500000,101.699028,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,101.699028,101.699028,0.500000,0.500000,101.699028,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,101.699028,101.699028,101.699028,
0,980,1,0,1,1,0,1,1,0.500000,1,0,3.400000,102.699013,102.699013,0.500000,102.699013,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,102.699013,0.500000,102.699013,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,102.699013,102.699013,0.500000,102.699013,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,102.699013,102.699013,0.500000,0.500000,102.699013,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,102.699013,102.699013,102.699013,
2,990,1,0,1,1,0,1,1,0.500000,1,0,3.400000,103.698997,103.698997,0.500000,103.698997,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,103.698997,0.500000,103.698997,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,103.698997,103.698997,0.500000,103.698997,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,103.698997,103.698997,0.500000,0.500000,103.698997,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,103.698997,103.698997,103.698997,
0,1000,1,0,1,1,0,1,1,0.500000,1,0,3.400000,104.698982,104.698982,0.500000,104.698982,0.500000,0.500000,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.500000,104.698982,0.500000,104.698982,0.500000,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0.500000,104.698982,104.698982,0.500000,104.698982,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,104.698982,104.698982,0.500000,0.500000,104.698982,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0.500000,0.500000,104.698982,104.698982,104.698982,
